2023-02-12 22:26:23,420 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-02-12 22:26:23,606 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-02-12 22:26:23,772 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-02-12 22:26:24,094 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application Oracle VM VirtualBox (/usr/share/applications/virtualbox.desktop) Exec ['VirtualBox']
2023-02-12 22:26:24,113 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-02-13 09:11:27,658 | INFO | ulauncher.search.apps.app_watcher: _add_file_sync() | New app was added "Wallpaper Engine" (/home/tommi/.local/share/applications/Wallpaper Engine.desktop)
2023-02-13 09:18:55,140 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2023-02-13 09:18:55,142 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 2560, H: 1440
2023-02-13 09:18:55,157 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-02-13 09:18:55,534 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-02-13 09:18:55,752 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-02-13 09:18:55,986 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-02-13 09:18:56,135 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-02-13 09:18:58,798 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application System Settings (/usr/share/applications/systemsettings.desktop) Exec ['systemsettings']
2023-02-13 09:18:58,808 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-02-13 09:22:55,940 | DEBUG | ulauncher.utils.display: get_screens() | Found 1 monitor(s)
2023-02-13 09:22:55,940 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 0, Y: 0, W: 2560, H: 1440
2023-02-13 09:22:55,944 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-02-13 09:22:56,432 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-02-13 09:22:56,659 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-02-13 09:22:56,686 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 7 results
2023-02-13 09:22:56,967 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-02-13 09:22:57,710 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application GitHub Desktop (3.1.1-linux1) (/home/tommi/.local/share/applications/appimagekit_383fe3d02587a5b9e775e88e5a3b8ab4-GitHub_Desktop.desktop) Exec ['/home/tommi/Applications/GitHubDesktop-linux-3.1.1-linux1_e9bec7a83b86c3eb0fb2993e19e990a2.AppImage', '--no-sandbox']
2023-02-13 09:22:57,723 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
